,season,player_id,player_name,position,team,conference,overall_incl_gt,pass_incl_gt,rush_incl_gt,firstDown_incl_gt,secondDown_incl_gt,thirdDown_incl_gt,standardDowns_incl_gt,passingDowns_incl_gt,overall_excl_gt,pass_excl_gt,rush_excl_gt,firstDown_excl_gt,secondDown_excl_gt,thirdDown_excl_gt,standardDowns_excl_gt,passingDowns_excl_gt,last_updated
1734,2019,4361468,Caleb Mills,WR,New Mexico State,FBS Independents,0.006,0.0098,0.0,0.0138,0.0,0.0,0.009,0.0,0.006,0.0098,0.0,0.0138,0.0,0.0,0.009,0.0,2019-11-12 22:50:18
1735,2019,4243921,Will Wallace,TE,Tulane,American Athletic,0.0059,0.0152,0.0,0.004,0.006,0.0,0.005,0.007,0.0059,0.0152,0.0,0.004,0.006,0.0,0.005,0.007,2019-11-12 22:50:18
1736,2019,4361801,Jorien Vallien,WR,Tulane,American Athletic,0.0059,0.0152,0.0,0.0,0.006,0.022,0.003,0.014,0.0059,0.0152,0.0,0.0,0.006,0.022,0.003,0.014,2019-11-12 22:50:18
1737,2019,4426613,Dee Baker,RB,Southern Mississippi,Conference USA,0.0058,0.0,0.012,0.0086,0.0,0.01,0.009,0.0,0.0058,0.0,0.012,0.0086,0.0,0.01,0.009,0.0,2019-11-12 22:50:18
1738,2019,4430737,Kyren Williams,RB,Notre Dame,FBS Independents,0.0058,0.0073,0.0041,0.0088,0.006,0.0,0.006,0.006,0.0058,0.0073,0.0041,0.0088,0.006,0.0,0.006,0.006,2019-11-12 22:50:18
1739,2019,4046564,Wykeen Akie Gill,WR,Kansas State,Big 12,0.0058,0.0145,0.0,0.0044,0.006,0.009,0.003,0.012,0.0058,0.0145,0.0,0.0044,0.006,0.009,0.003,0.012,2019-11-12 22:50:18
1740,2019,4373074,John Holcombe II,QB,Kansas State,Big 12,0.0058,0.0,0.0096,0.0044,0.006,0.009,0.003,0.012,0.0058,0.0,0.0096,0.0044,0.006,0.009,0.003,0.012,2019-11-12 22:50:18
1741,2019,4246847,Ray Ladner,TE,Southern Mississippi,Conference USA,0.0058,0.0113,0.0,0.0043,0.006,0.01,0.003,0.011,0.0058,0.0113,0.0,0.0043,0.006,0.01,0.003,0.011,2019-11-12 22:50:18
1742,2019,4362966,Trivenskey Mosley,RB,Southern Mississippi,Conference USA,0.0058,0.0075,0.004,0.0043,0.011,0.0,0.006,0.006,0.0058,0.0075,0.004,0.0043,0.011,0.0,0.006,0.006,2019-11-12 22:50:18
1743,2019,4239938,CJ Lewis,WR,Boston College,ACC,0.0058,0.0174,0.0,0.0099,0.0,0.007,0.008,0.0,0.0058,0.0174,0.0,0.0099,0.0,0.007,0.008,0.0,2019-11-12 22:50:18
1744,2019,4426892,Dante Cephas,WR,Kent State,Mid-American,0.0057,0.0121,0.0,0.0133,0.0,0.0,0.008,0.0,0.0057,0.0121,0.0,0.0133,0.0,0.0,0.008,0.0,2019-11-12 22:50:18
1745,2019,4362753,Dominic Gicinto,WR,Missouri,SEC,0.0057,0.0119,0.0,0.0126,0.0,0.0,0.008,0.0,0.0057,0.0119,0.0,0.0126,0.0,0.0,0.008,0.0,2019-11-12 22:50:18
1746,2019,4261656,Jamaal Neal,TE,UNLV,Mountain West,0.0057,0.0038,0.0076,0.009,0.0,0.0,0.009,0.0,0.0057,0.0038,0.0076,0.009,0.0,0.0,0.009,0.0,2019-11-12 22:50:18
1747,2019,4374180,Patrick Ballard,WR,UNLV,Mountain West,0.0057,0.0115,0.0,0.009,0.006,0.0,0.006,0.006,0.0057,0.0115,0.0,0.009,0.006,0.0,0.006,0.006,2019-11-12 22:50:18
1748,2019,4249826,Keenan Orr,TE,Kent State,Mid-American,0.0057,0.0121,0.0,0.0,0.006,0.008,0.0,0.017,0.0057,0.0121,0.0,0.0,0.006,0.008,0.0,0.017,2019-11-12 22:50:18
1749,2019,4038950,Ryan Bay,TE,Oregon,Pac-12,0.0056,0.0109,0.0,0.0041,0.005,0.0,0.005,0.006,0.0056,0.0109,0.0,0.0041,0.005,0.0,0.005,0.006,2019-11-12 22:50:18
1750,2019,4261084,Nolan Eriksen,RB,Air Force,Mountain West,0.0056,0.0,0.0067,0.0041,0.011,0.0,0.005,0.008,0.0056,0.0,0.0067,0.0041,0.011,0.0,0.005,0.008,2019-11-12 22:50:18
1751,2019,4426479,Cornelius Johnson,WR,Michigan,Big Ten,0.0056,0.0125,0.0,0.0,0.006,0.019,0.0,0.019,0.0056,0.0125,0.0,0.0,0.006,0.019,0.0,0.019,2019-11-12 22:50:18
1752,2019,4240398,Chris Elmore,FB,Syracuse,ACC,0.0056,0.0066,0.0043,0.0134,0.0,0.0,0.009,0.0,0.0056,0.0066,0.0043,0.0134,0.0,0.0,0.009,0.0,2019-11-12 22:50:18
1753,2019,4372725,Ben Skinner,WR,California,Pac-12,0.0055,0.0116,0.0,0.0043,0.005,0.008,0.003,0.01,0.0055,0.0116,0.0,0.0043,0.005,0.008,0.003,0.01,2019-11-12 22:50:18
1754,2019,4374030,Jesiah Irish,WR,Oregon State,Pac-12,0.0055,0.0103,0.0,0.0041,0.006,0.01,0.003,0.012,0.0055,0.0103,0.0,0.0041,0.006,0.01,0.003,0.012,2019-11-12 22:50:18
1755,2019,4374045,Teagan Quitoriano,TE,Oregon State,Pac-12,0.0055,0.0103,0.0,0.0123,0.0,0.0,0.008,0.0,0.0055,0.0103,0.0,0.0123,0.0,0.0,0.008,0.0,2019-11-12 22:50:18
1756,2019,4261917,Stone Scarcelle,WR,Marshall,Conference USA,0.0055,0.0116,0.0,0.0041,0.011,0.0,0.005,0.006,0.0055,0.0116,0.0,0.0041,0.011,0.0,0.005,0.006,2019-11-12 22:50:18
1757,2019,4242551,Houston Heimuli,FB,Stanford,Pac-12,0.0055,0.0101,0.0,0.0084,0.0,0.009,0.008,0.0,0.0055,0.0101,0.0,0.0084,0.0,0.009,0.008,0.0,2019-11-12 22:50:18
1758,2019,4262157,Hunter Bergeron,TE,Louisiana,Sun Belt,0.0055,0.0132,0.0,0.0037,0.011,0.0,0.002,0.015,0.0055,0.0132,0.0,0.0037,0.011,0.0,0.002,0.015,2019-11-12 22:50:18
1759,2019,4360765,Camerun Peoples,RB,Appalachian State,Sun Belt,0.0054,0.0,0.0093,0.0,0.016,0.0,0.003,0.012,0.0054,0.0,0.0093,0.0,0.016,0.0,0.003,0.012,2019-11-12 22:50:18
1760,2019,4360174,Michael Woods,WR,Arkansas,SEC,0.0053,0.0092,0.0,0.004,0.011,0.0,0.003,0.011,0.0053,0.0092,0.0,0.004,0.011,0.0,0.003,0.011,2019-11-12 22:50:18
1761,2019,4426399,Ramel Keyton,WR,Tennessee,SEC,0.0053,0.0074,0.0034,0.0,0.005,0.017,0.005,0.005,0.0053,0.0074,0.0034,0.0,0.005,0.017,0.005,0.005,2019-11-12 22:50:18
1762,2019,4258189,Oliver Martin,WR,Iowa,Big Ten,0.0053,0.0101,0.0,0.0041,0.011,0.0,0.005,0.006,0.0053,0.0101,0.0,0.0041,0.011,0.0,0.005,0.006,2019-11-12 22:50:18
1763,2019,4360967,Brevyn Spann-Ford,TE,Minnesota,Big Ten,0.0053,0.0148,0.0,0.0038,0.01,0.0,0.005,0.006,0.0053,0.0148,0.0,0.0038,0.01,0.0,0.005,0.006,2019-11-12 22:50:18
1764,2019,4035378,Christian Roberson,TE,Charlotte,Conference USA,0.0052,0.012,0.0,0.0,0.011,0.0,0.007,0.0,0.0052,0.012,0.0,0.0,0.011,0.0,0.007,0.0,2019-11-12 22:50:18
1765,2019,4574327,Marlyn Johnson,WR,Buffalo,Mid-American,0.0052,0.0155,0.0,0.0079,0.005,0.0,0.005,0.006,0.0052,0.0155,0.0,0.0079,0.005,0.0,0.005,0.006,2019-11-12 22:50:18
1766,2019,4040824,Dominic Johnson,QB,Buffalo,Mid-American,0.0052,0.0155,0.0,0.0039,0.0,0.009,0.005,0.006,0.0052,0.0155,0.0,0.0039,0.0,0.009,0.005,0.006,2019-11-12 22:50:18
1767,2019,4246889,Michael Bollinger,TE,Liberty,FBS Independents,0.0052,0.003,0.0082,0.007,0.006,0.0,0.005,0.006,0.0052,0.003,0.0082,0.007,0.006,0.0,0.005,0.006,2019-11-12 22:50:18
1768,2019,4362470,LeMaro Smith Jr.,WR,Buffalo,Mid-American,0.0052,0.0155,0.0,0.0039,0.01,0.0,0.002,0.012,0.0052,0.0155,0.0,0.0039,0.01,0.0,0.002,0.012,2019-11-12 22:50:18
1769,2019,4360379,Kenyon Sims,RB,Illinois,Big Ten,0.0051,0.0073,0.0032,0.0116,0.0,0.0,0.008,0.0,0.0051,0.0073,0.0032,0.0116,0.0,0.0,0.008,0.0,2019-11-12 22:50:18
1770,2019,4256080,Justin Uahinui,QB,Hawai'i,Mountain West,0.0051,0.008,0.0,0.0035,0.005,0.01,0.002,0.012,0.0051,0.008,0.0,0.0035,0.005,0.01,0.002,0.012,2019-11-12 22:50:18
1771,2019,4260206,Jalen Holston,RB,Virginia Tech,ACC,0.0051,0.0,0.0086,0.0038,0.005,0.008,0.007,0.0,0.0051,0.0,0.0086,0.0038,0.005,0.008,0.007,0.0,2019-11-12 22:50:18
1772,2019,4427957,Ty McCullouch,WR,Colorado State,Mountain West,0.0051,0.0091,0.0,0.0,0.0,0.017,0.003,0.01,0.0051,0.0091,0.0,0.0,0.0,0.017,0.003,0.01,2019-11-12 22:50:18
1773,2019,4428844,Chandler Whitfield,WR,Louisiana Monroe,Sun Belt,0.005,0.0105,0.0,0.0074,0.005,0.0,0.005,0.005,0.005,0.0105,0.0,0.0074,0.005,0.0,0.005,0.005,2019-11-12 22:50:18
1774,2019,4361842,C.J. Moore,WR,Oklahoma State,Big 12,0.005,0.0124,0.0,0.0,0.01,0.008,0.002,0.01,0.005,0.0124,0.0,0.0,0.01,0.008,0.002,0.01,2019-11-12 22:50:18
1775,2019,4036926,Kjetil Cline,WR,Army,FBS Independents,0.005,0.0278,0.0,0.0076,0.005,0.0,0.005,0.006,0.005,0.0278,0.0,0.0076,0.005,0.0,0.005,0.006,2019-11-12 22:50:18
1776,2019,4244810,Karmi Mackey,RB,Eastern Michigan,Mid-American,0.0049,0.0,0.0109,0.0072,0.005,0.0,0.005,0.005,0.0049,0.0,0.0109,0.0072,0.005,0.0,0.005,0.005,2019-11-12 22:50:18
1777,2019,3916653,Bryce Kemp,TE,Eastern Michigan,Mid-American,0.0049,0.0088,0.0,0.0072,0.005,0.0,0.005,0.005,0.0049,0.0088,0.0,0.0072,0.005,0.0,0.005,0.005,2019-11-12 22:50:18
1778,2019,4426965,Blair Conwright,WR,TCU,Big 12,0.0049,0.0102,0.0,0.0037,0.005,0.008,0.002,0.011,0.0049,0.0102,0.0,0.0037,0.005,0.008,0.002,0.011,2019-11-12 22:50:18
1779,2019,4361089,Marquis Spiker,WR,Washington,Pac-12,0.0049,0.0095,0.0,0.0,0.0,0.026,0.0,0.017,0.0049,0.0095,0.0,0.0,0.0,0.026,0.0,0.017,2019-11-12 22:50:18
1780,2019,4360978,David Martin-Robinson,TE,Temple,American Athletic,0.0048,0.0096,0.0,0.0038,0.01,0.0,0.002,0.01,0.0048,0.0096,0.0,0.0038,0.01,0.0,0.002,0.01,2019-11-12 22:50:18
1781,2019,4370775,Brennan Armstrong,QB,Virginia,ACC,0.0048,0.0082,0.0,0.0,0.0,0.015,0.002,0.011,0.0048,0.0082,0.0,0.0,0.0,0.015,0.002,0.011,2019-11-12 22:50:18
1782,2019,3912400,Dejon Brissett,WR,Virginia,ACC,0.0048,0.0082,0.0,0.0036,0.005,0.008,0.005,0.005,0.0048,0.0082,0.0,0.0036,0.005,0.008,0.005,0.005,2019-11-12 22:50:18
1783,2019,4038571,Anthony Watley,TE,East Carolina,American Athletic,0.0048,0.0093,0.0,0.0,0.01,0.008,0.003,0.009,0.0048,0.0093,0.0,0.0,0.01,0.008,0.003,0.009,2019-11-12 22:50:18
1784,2019,4036224,Jake Funk,RB,Maryland,Big Ten,0.0047,0.0046,0.0047,0.0,0.007,0.011,0.0,0.015,0.0047,0.0046,0.0047,0.0,0.007,0.011,0.0,0.015,2019-11-12 22:50:18
1785,2019,4035838,Jordan Wilson,TE,UCLA,Pac-12,0.0047,0.01,0.0,0.0072,0.005,0.0,0.007,0.0,0.0047,0.01,0.0,0.0072,0.005,0.0,0.007,0.0,2019-11-12 22:50:18
1786,2019,4039425,OJ Davis,WR,Navy,American Athletic,0.0047,0.0333,0.0,0.005,0.0,0.013,0.003,0.009,0.0047,0.0333,0.0,0.005,0.0,0.013,0.003,0.009,2019-11-12 22:50:18
1787,2019,4259304,Shameen Jones,WR,Rutgers,Big Ten,0.0046,0.0056,0.0039,0.0109,0.0,0.0,0.007,0.0,0.0046,0.0056,0.0039,0.0109,0.0,0.0,0.007,0.0,2019-11-12 22:50:18
1788,2019,4259306,Elijah Barnwell,RB,Rutgers,Big Ten,0.0046,0.0,0.0078,0.0054,0.0,0.01,0.003,0.007,0.0046,0.0,0.0078,0.0054,0.0,0.01,0.003,0.007,2019-11-12 22:50:18
1789,2019,4372491,Alfred Armour,RB,Purdue,Big Ten,0.0046,0.0024,0.0087,0.0103,0.0,0.0,0.007,0.0,0.0046,0.0024,0.0087,0.0103,0.0,0.0,0.007,0.0,2019-11-12 22:50:18
1790,2019,4360799,Jordan Travis,QB,Florida State,ACC,0.0045,0.0,0.0097,0.0033,0.0,0.014,0.005,0.004,0.0045,0.0,0.0097,0.0033,0.0,0.014,0.005,0.004,2019-11-12 22:50:18
1791,2019,4361999,Courtney McKinney,RB,Wake Forest,ACC,0.0045,0.0,0.009,0.0066,0.0,0.007,0.004,0.005,0.0045,0.0,0.009,0.0066,0.0,0.007,0.004,0.005,2019-11-12 22:50:18
1792,2019,4241689,Hunter Hebert,TE,Texas State,Sun Belt,0.0045,0.0072,0.0,0.0052,0.007,0.0,0.007,0.0,0.0045,0.0072,0.0,0.0052,0.007,0.0,0.007,0.0,2019-11-12 22:50:18
1793,2019,4426463,Dannis Jackson,WR,Ole Miss,SEC,0.0045,0.0036,0.0052,0.0068,0.005,0.0,0.007,0.0,0.0045,0.0036,0.0052,0.0068,0.005,0.0,0.007,0.0,2019-11-12 22:50:18
1794,2019,4362669,T.J. Graham,WR,Texas State,Sun Belt,0.0045,0.0072,0.0,0.0052,0.007,0.0,0.004,0.006,0.0045,0.0072,0.0,0.0052,0.007,0.0,0.004,0.006,2019-11-12 22:50:18
1795,2019,4372413,Miles Battle,WR,Ole Miss,SEC,0.0045,0.0109,0.0,0.0034,0.01,0.0,0.002,0.009,0.0045,0.0109,0.0,0.0034,0.01,0.0,0.002,0.009,2019-11-12 22:50:18
1796,2019,4427590,Dylan Jantz,WR,Texas State,Sun Belt,0.0045,0.0072,0.0,0.0052,0.007,0.0,0.004,0.006,0.0045,0.0072,0.0,0.0052,0.007,0.0,0.004,0.006,2019-11-12 22:50:18
1797,2019,4362673,Jacoby Hopkins,WR,Texas State,Sun Belt,0.0045,0.0072,0.0,0.0,0.0,0.02,0.0,0.011,0.0045,0.0072,0.0,0.0,0.0,0.02,0.0,0.011,2019-11-12 22:50:18
1798,2019,4360275,T.J. Pledger,RB,Oklahoma,Big 12,0.0044,0.0,0.0082,0.0085,0.0,0.0,0.006,0.0,0.0044,0.0,0.0082,0.0085,0.0,0.0,0.006,0.0,2019-11-12 22:50:18
1799,2019,4426424,Trejan Bridges,WR,Oklahoma,Big 12,0.0044,0.0097,0.0,0.0,0.007,0.014,0.006,0.0,0.0044,0.0097,0.0,0.0,0.007,0.014,0.006,0.0,2019-11-12 22:50:18
1800,2019,4428892,Ethon Williams,WR,Boston College,ACC,0.0044,0.013,0.0,0.0,0.0,0.022,0.002,0.01,0.0044,0.013,0.0,0.0,0.0,0.022,0.002,0.01,2019-11-12 22:50:18
1801,2019,4389868,Trey Adkins,WR,South Carolina,SEC,0.0044,0.0077,0.0,0.0034,0.0,0.014,0.002,0.009,0.0044,0.0077,0.0,0.0034,0.0,0.014,0.002,0.009,2019-11-12 22:50:18
1802,2019,4360115,Slade Bolden,WR,Alabama,SEC,0.0044,0.0039,0.0052,0.0,0.007,0.0,0.006,0.0,0.0044,0.0039,0.0052,0.0,0.007,0.0,0.006,0.0,2019-11-12 22:50:18
1803,2019,4360282,Drake Stoops,WR,Oklahoma,Big 12,0.0044,0.0097,0.0,0.0,0.0,0.029,0.0,0.017,0.0044,0.0097,0.0,0.0,0.0,0.029,0.0,0.017,2019-11-12 22:50:18
1804,2019,4360214,Peter Stehr,RB,Boston College,ACC,0.0044,0.0,0.0066,0.0033,0.004,0.007,0.002,0.01,0.0044,0.0,0.0066,0.0033,0.004,0.007,0.002,0.01,2019-11-12 22:50:18
1805,2019,4567096,John Metchie,WR,Alabama,SEC,0.0044,0.0077,0.0,0.0045,0.007,0.0,0.003,0.008,0.0044,0.0077,0.0,0.0045,0.007,0.0,0.003,0.008,2019-11-12 22:50:18
1806,2019,4362788,Ben Bresnahan,TE,Vanderbilt,SEC,0.0042,0.0076,0.0,0.0048,0.0,0.009,0.003,0.006,0.0042,0.0076,0.0,0.0048,0.0,0.009,0.003,0.006,2019-11-12 22:50:18
1807,2019,4035288,Jackson Winrow,WR,Vanderbilt,SEC,0.0042,0.0076,0.0,0.0048,0.006,0.0,0.006,0.0,0.0042,0.0076,0.0,0.0048,0.006,0.0,0.006,0.0,2019-11-12 22:50:18
1808,2019,3914459,Isiah Upton,WR,Middle Tennessee,Conference USA,0.0041,0.0078,0.0,0.0,0.006,0.011,0.003,0.007,0.0041,0.0078,0.0,0.0,0.006,0.011,0.003,0.007,2019-11-12 22:50:18
1809,2019,4243957,Tyrese Johnson,WR,Middle Tennessee,Conference USA,0.0041,0.0078,0.0,0.0043,0.006,0.0,0.006,0.0,0.0041,0.0078,0.0,0.0043,0.006,0.0,0.006,0.0,2019-11-12 22:50:18
1810,2019,4262018,Dalton Frantz,RB,Middle Tennessee,Conference USA,0.0041,0.0078,0.0,0.0043,0.006,0.0,0.003,0.007,0.0041,0.0078,0.0,0.0043,0.006,0.0,0.003,0.007,2019-11-12 22:50:18
1811,2019,4427821,Torry Locklin,QB,Kansas,Big 12,0.0041,0.0,0.0081,0.0,0.012,0.0,0.0,0.012,0.0041,0.0,0.0081,0.0,0.012,0.0,0.0,0.012,2019-11-12 22:50:18
1812,2019,4257343,Tre'Veon Hamilton,WR,South Alabama,Sun Belt,0.0041,0.0102,0.0,0.0,0.006,0.009,0.0,0.012,0.0041,0.0102,0.0,0.0,0.006,0.009,0.0,0.012,2019-11-12 22:50:18
1813,2019,4570507,Devin Voisin,WR,South Alabama,Sun Belt,0.0041,0.0102,0.0,0.0,0.0,0.009,0.003,0.006,0.0041,0.0102,0.0,0.0,0.0,0.009,0.003,0.006,2019-11-12 22:50:18
1814,2019,3915375,Jocquez Bruce,WR,Middle Tennessee,Conference USA,0.0041,0.0078,0.0,0.0043,0.0,0.011,0.006,0.0,0.0041,0.0078,0.0,0.0043,0.0,0.011,0.006,0.0,2019-11-12 22:50:18
1815,2019,4427164,Mason Fairchild,TE,Kansas,Big 12,0.0041,0.0083,0.0,0.0,0.006,0.01,0.006,0.0,0.0041,0.0083,0.0,0.0,0.006,0.01,0.006,0.0,2019-11-12 22:50:18
1816,2019,4373864,John Tank Miller,RB,South Alabama,Sun Belt,0.0041,0.0,0.007,0.0048,0.006,0.0,0.006,0.0,0.0041,0.0,0.007,0.0048,0.006,0.0,0.006,0.0,2019-11-12 22:50:18
1817,2019,4430724,Dariyan Wiley,WR,UMass,FBS Independents,0.0041,0.0083,0.0,0.005,0.0,0.0,0.003,0.006,0.0041,0.0083,0.0,0.005,0.0,0.0,0.003,0.006,2019-11-12 22:50:18
1818,2019,4035466,T.J. Chase,WR,Clemson,ACC,0.0041,0.0084,0.0,0.0083,0.0,0.0,0.006,0.0,0.0041,0.0084,0.0,0.0083,0.0,0.0,0.006,0.0,2019-11-12 22:50:18
1819,2019,4051777,Mike Fallon,QB,UMass,FBS Independents,0.0041,0.0083,0.0,0.0,0.006,0.009,0.003,0.006,0.0041,0.0083,0.0,0.0,0.006,0.009,0.003,0.006,2019-11-12 22:50:18
1820,2019,4245232,Forest McKee,FB,UTEP,Conference USA,0.0041,0.0045,0.0038,0.0093,0.0,0.0,0.006,0.0,0.0041,0.0045,0.0038,0.0093,0.0,0.0,0.006,0.0,2019-11-12 22:50:18
1821,2019,4249426,Jalen Wayne,WR,South Alabama,Sun Belt,0.0041,0.0102,0.0,0.0,0.006,0.009,0.0,0.012,0.0041,0.0102,0.0,0.0,0.006,0.009,0.0,0.012,2019-11-12 22:50:18
1822,2019,4426689,Ulysses Bentley IV,RB,SMU,American Athletic,0.004,0.0,0.0082,0.009,0.0,0.0,0.006,0.0,0.004,0.0,0.0082,0.009,0.0,0.0,0.006,0.0,2019-11-12 22:50:18
1823,2019,3917812,Nathan Cottrell,RB,Georgia Tech,ACC,0.004,0.0097,0.0,0.0,0.006,0.0,0.0,0.011,0.004,0.0097,0.0,0.0,0.006,0.0,0.0,0.011,2019-11-12 22:50:18
1824,2019,4567507,Rodrigues Clark,RB,Memphis,American Athletic,0.004,0.0,0.0077,0.0043,0.006,0.0,0.003,0.006,0.004,0.0,0.0077,0.0043,0.006,0.0,0.003,0.006,2019-11-12 22:50:18
1825,2019,4570018,Leroy Watson,TE,UT San Antonio,Conference USA,0.004,0.0092,0.0,0.0,0.006,0.01,0.0,0.012,0.004,0.0092,0.0,0.0,0.006,0.01,0.0,0.012,2019-11-12 22:50:18
1826,2019,3916214,Hunter Thedford,TE,Utah,Pac-12,0.004,0.0104,0.0,0.0085,0.0,0.0,0.005,0.0,0.004,0.0104,0.0,0.0085,0.0,0.0,0.005,0.0,2019-11-12 22:50:18
1827,2019,4360564,TaMerik Williams,RB,SMU,American Athletic,0.004,0.0,0.0082,0.003,0.004,0.007,0.004,0.004,0.004,0.0,0.0082,0.003,0.004,0.007,0.004,0.004,2019-11-12 22:50:18
1828,2019,4044095,Quayvon Skanes,WR,Connecticut,American Athletic,0.004,0.0079,0.0,0.0045,0.0,0.01,0.003,0.006,0.004,0.0079,0.0,0.0045,0.0,0.01,0.003,0.006,2019-11-12 22:50:18
1829,2019,4044082,Mason Donaldson,WR,Connecticut,American Athletic,0.004,0.0079,0.0,0.0045,0.006,0.0,0.003,0.006,0.004,0.0079,0.0,0.0045,0.006,0.0,0.003,0.006,2019-11-12 22:50:18
1830,2019,4044099,Donovan Williams,TE,Connecticut,American Athletic,0.004,0.0079,0.0,0.0045,0.0,0.01,0.003,0.006,0.004,0.0079,0.0,0.0045,0.0,0.01,0.003,0.006,2019-11-12 22:50:18
1831,2019,4039357,Sean Dykes,TE,Memphis,American Athletic,0.004,0.0082,0.0,0.0043,0.0,0.011,0.003,0.006,0.004,0.0082,0.0,0.0043,0.0,0.011,0.003,0.006,2019-11-12 22:50:18
1832,2019,4374507,Cole Cavallo,TE,Southern Mississippi,Conference USA,0.0039,0.0075,0.0,0.0043,0.006,0.0,0.003,0.006,0.0039,0.0075,0.0,0.0043,0.006,0.0,0.003,0.006,2019-11-12 22:50:18
1833,2019,4373062,Phillip Brooks III,WR,Kansas State,Big 12,0.0039,0.0097,0.0,0.0044,0.006,0.0,0.006,0.0,0.0039,0.0097,0.0,0.0044,0.006,0.0,0.006,0.0,2019-11-12 22:50:18
1834,2019,4242392,Brock Wright,TE,Notre Dame,FBS Independents,0.0039,0.0073,0.0,0.0044,0.006,0.0,0.003,0.006,0.0039,0.0073,0.0,0.0044,0.006,0.0,0.003,0.006,2019-11-12 22:50:18
1835,2019,4570554,Chandler Rogers,QB,Southern Mississippi,Conference USA,0.0039,0.0,0.008,0.0043,0.006,0.0,0.006,0.0,0.0039,0.0,0.008,0.0043,0.006,0.0,0.006,0.0,2019-11-12 22:50:18
1836,2019,4429518,Jax Dineen,FB,Kansas State,Big 12,0.0039,0.0097,0.0,0.0044,0.006,0.0,0.006,0.0,0.0039,0.0097,0.0,0.0044,0.006,0.0,0.006,0.0,2019-11-12 22:50:18
1837,2019,4240331,Jeff Burroughs,FB,Wyoming,Mountain West,0.0039,0.0,0.0057,0.0045,0.006,0.0,0.006,0.0,0.0039,0.0,0.0057,0.0045,0.006,0.0,0.006,0.0,2019-11-12 22:50:18
1838,2019,4239778,Kevin Davis,WR,UAB,Conference USA,0.0039,0.009,0.0,0.0,0.006,0.01,0.0,0.012,0.0039,0.009,0.0,0.0,0.006,0.01,0.0,0.012,2019-11-12 22:50:18
1839,2019,4374361,Gerrit Prince,TE,UAB,Conference USA,0.0039,0.009,0.0,0.0,0.006,0.01,0.006,0.0,0.0039,0.009,0.0,0.0,0.006,0.01,0.006,0.0,2019-11-12 22:50:18
1840,2019,4430323,Ja'Shaun Poke,WR,Kent State,Mid-American,0.0038,0.004,0.0036,0.0044,0.006,0.0,0.003,0.006,0.0038,0.004,0.0036,0.0044,0.006,0.0,0.003,0.006,2019-11-12 22:50:18
1841,2019,4244029,Jarret Doege,QB,West Virginia,Big 12,0.0038,0.0062,0.0,0.0089,0.0,0.0,0.006,0.0,0.0038,0.0062,0.0,0.0089,0.0,0.0,0.006,0.0,2019-11-12 22:50:18
1842,2019,4379401,John FitzPatrick,TE,Georgia,SEC,0.0038,0.0085,0.0,0.0081,0.0,0.0,0.005,0.0,0.0038,0.0085,0.0,0.0081,0.0,0.0,0.005,0.0,2019-11-12 22:50:18
1843,2019,4361678,Jasiah Provillon,WR,NC State,ACC,0.0038,0.0066,0.0,0.0042,0.0,0.009,0.003,0.006,0.0038,0.0066,0.0,0.0042,0.0,0.009,0.003,0.006,2019-11-12 22:50:18
1844,2019,4242209,Jontre Kirklin,WR,LSU,SEC,0.0038,0.0067,0.0,0.0037,0.006,0.0,0.002,0.008,0.0038,0.0067,0.0,0.0037,0.006,0.0,0.002,0.008,2019-11-12 22:50:18
1845,2019,4240901,Connor Blumrick,QB,Texas A&M,SEC,0.0038,0.0,0.0085,0.0079,0.0,0.0,0.005,0.0,0.0038,0.0,0.0085,0.0079,0.0,0.0,0.005,0.0,2019-11-12 22:50:18
1846,2019,4242210,Myles Brennan,QB,LSU,SEC,0.0038,0.0033,0.0044,0.0,0.012,0.0,0.0,0.017,0.0038,0.0033,0.0044,0.0,0.012,0.0,0.0,0.017,2019-11-12 22:50:18
1847,2019,4382333,Ben Peterson,RB,Air Force,Mountain West,0.0038,0.0227,0.0,0.0,0.005,0.011,0.002,0.008,0.0038,0.0227,0.0,0.0,0.005,0.011,0.002,0.008,2019-11-12 22:50:18
1848,2019,4036177,Dylan Autenrieth,TE,NC State,ACC,0.0038,0.0066,0.0,0.0084,0.0,0.0,0.006,0.0,0.0038,0.0066,0.0,0.0084,0.0,0.0,0.006,0.0,2019-11-12 22:50:18
1849,2019,4047760,Maximilian Thrower,TE,Northern Illinois,Mid-American,0.0037,0.0068,0.0,0.0,0.011,0.0,0.003,0.005,0.0037,0.0068,0.0,0.0,0.011,0.0,0.003,0.005,2019-11-12 22:50:18
1850,2019,3116684,Thomas Jackson,WR,Louisville,ACC,0.0037,0.009,0.0,0.0041,0.006,0.0,0.006,0.0,0.0037,0.009,0.0,0.0041,0.006,0.0,0.006,0.0,2019-11-12 22:50:18
1851,2019,4427569,Giles Jackson,WR,Michigan,Big Ten,0.0037,0.0042,0.0034,0.0041,0.006,0.0,0.003,0.006,0.0037,0.0042,0.0034,0.0041,0.006,0.0,0.003,0.006,2019-11-12 22:50:18
1852,2019,4429939,Jawhar Jordan,RB,Syracuse,ACC,0.0037,0.0,0.0085,0.0089,0.0,0.0,0.006,0.0,0.0037,0.0,0.0085,0.0089,0.0,0.0,0.006,0.0,2019-11-12 22:50:18
